t_s,gx,gy,gz,ax,ay,az,roll_ref_deg,pitch_ref_deg
11.390000,-0.254548,-0.203412,-3.409983,0.093913,0.712890,0.694177,44.9991,-5.0650
11.395000,-0.356941,-0.204041,-3.433390,0.066627,0.701278,0.706437,44.9731,-4.4136
11.400000,-0.455640,-0.209414,-3.449974,0.069727,0.708577,0.698174,44.9112,-3.7600
11.405000,-0.536282,-0.197824,-3.451576,0.058058,0.712238,0.713508,44.8134,-3.1046
11.410000,-0.639053,-0.210721,-3.476218,0.029136,0.679681,0.692167,44.6797,-2.4477
11.415000,-0.741678,-0.202266,-3.486296,0.024905,0.682644,0.690662,44.5103,-1.7896
11.420000,-0.839754,-0.198245,-3.504837,0.024319,0.700358,0.703038,44.3054,-1.1307
11.425000,-0.922328,-0.199277,-3.511378,0.009296,0.700656,0.718648,44.0650,-0.4712
11.430000,-1.012683,-0.188570,-3.525462,-0.002855,0.690068,0.720770,43.7894,0.1885
11.435000,-1.097007,-0.172720,-3.538890,-0.003365,0.699431,0.702847,43.4788,0.8481
11.440000,-1.199600,-0.171049,-3.533401,-0.030667,0.668236,0.741852,43.1335,1.5073
11.445000,-1.287465,-0.146714,-3.539362,-0.057697,0.687819,0.739391,42.7536,2.1658
11.450000,-1.372133,-0.133270,-3.548563,-0.056956,0.673894,0.741592,42.3396,2.8232
11.455000,-1.457807,-0.115951,-3.558497,-0.067465,0.664222,0.752530,41.8918,3.4793
11.460000,-1.528687,-0.087411,-3.546335,-0.059224,0.646784,0.751912,41.4104,4.1337
11.465000,-1.630237,-0.073802,-3.556950,-0.083975,0.650106,0.751990,40.8960,4.7861
11.470000,-1.707264,-0.046918,-3.556407,-0.103438,0.645787,0.763847,40.3488,5.4362
11.475000,-1.787618,-0.024473,-3.558708,-0.094434,0.626646,0.779675,39.7695,6.0836
11.480000,-1.866917,-0.010912,-3.554082,-0.119133,0.636715,0.770224,39.1583,6.7281
11.485000,-1.936623,0.026806,-3.555822,-0.122668,0.626618,0.777753,38.5158,7.3694
11.490000,-2.012100,0.050579,-3.551736,-0.139787,0.608978,0.786982,37.8425,8.0071
11.495000,-2.089132,0.095281,-3.544161,-0.147730,0.584186,0.787944,37.1390,8.6409
11.500000,-2.161065,0.113713,-3.533730,-0.164012,0.584939,0.772079,36.4058,9.2705
11.505000,-2.225284,0.143209,-3.524052,-0.172689,0.588025,0.797626,35.6434,9.8957
11.510000,-2.285363,0.178572,-3.524571,-0.160580,0.569382,0.803406,34.8526,10.5160
11.515000,-2.358080,0.202683,-3.514163,-0.193051,0.556181,0.820730,34.0340,11.1313
11.520000,-2.418985,0.248115,-3.489726,-0.208239,0.535591,0.807396,33.1881,11.7412
11.525000,-2.474269,0.279543,-3.481763,-0.196511,0.518422,0.818867,32.3157,12.3454
11.530000,-2.542760,0.318830,-3.471695,-0.225324,0.504881,0.833480,31.4174,12.9437
11.535000,-2.599322,0.354254,-3.441538,-0.227485,0.490952,0.822279,30.4941,13.5357
11.540000,-2.652882,0.392386,-3.423453,-0.254832,0.485711,0.839734,29.5464,14.1211
11.545000,-2.691485,0.434730,-3.413851,-0.245717,0.461860,0.844867,28.5750,14.6997
11.550000,-2.752461,0.468545,-3.388713,-0.258510,0.441952,0.864253,27.5808,15.2712
11.555000,-2.796508,0.511788,-3.372459,-0.260069,0.432962,0.861136,26.5646,15.8354
11.560000,-2.838451,0.541805,-3.350844,-0.284790,0.413412,0.862860,25.5271,16.3918
11.565000,-2.883159,0.581379,-3.315375,-0.297370,0.412278,0.884175,24.4692,16.9404
11.570000,-2.925127,0.618529,-3.295677,-0.307569,0.376243,0.887453,23.3918,17.4807
11.575000,-2.951620,0.652242,-3.257268,-0.303875,0.366241,0.872061,22.2956,18.0126
11.580000,-2.987621,0.694937,-3.232566,-0.321192,0.339705,0.898720,21.1817,18.5358
11.585000,-3.017003,0.720825,-3.210235,-0.325232,0.334240,0.876648,20.0508,19.0500
11.590000,-3.047841,0.761211,-3.179248,-0.324522,0.316444,0.884791,18.9039,19.5550
11.595000,-3.088864,0.795951,-3.148175,-0.333021,0.286022,0.910159,17.7418,20.0506
11.600000,-3.098966,0.820496,-3.117203,-0.355956,0.267973,0.921540,16.5656,20.5364
11.605000,-3.118483,0.858246,-3.081911,-0.359380,0.261478,0.891554,15.3761,21.0123
11.610000,-3.130698,0.881420,-3.052881,-0.383906,0.244258,0.900128,14.1744,21.4781
11.615000,-3.154525,0.914312,-3.016118,-0.383871,0.203412,0.923336,12.9613,21.9335
11.620000,-3.171991,0.947353,-2.981024,-0.388245,0.196980,0.900647,11.7379,22.3782
11.625000,-3.181495,0.974387,-2.953854,-0.391948,0.162467,0.913005,10.5050,22.8122
11.630000,-3.183864,0.990662,-2.902082,-0.391116,0.153696,0.921721,9.2638,23.2351
11.635000,-3.186477,1.027477,-2.879500,-0.396436,0.110184,0.902067,8.0152,23.6468
11.640000,-3.182916,1.040624,-2.845226,-0.391672,0.115368,0.889271,6.7602,24.0470
11.645000,-3.181726,1.078532,-2.809366,-0.432659,0.099010,0.893926,5.4997,24.4356
11.650000,-3.185699,1.101224,-2.771883,-0.434716,0.042982,0.908720,4.2349,24.8124
11.655000,-3.166994,1.103432,-2.742105,-0.445385,0.036514,0.895519,2.9667,25.1772
11.660000,-3.156542,1.124924,-2.702120,-0.426654,0.022003,0.906249,1.6961,25.5298
11.665000,-3.152325,1.149034,-2.675776,-0.438212,-0.018517,0.906059,0.4241,25.8701
11.670000,-3.132921,1.160791,-2.631895,-0.451037,-0.023214,0.894388,-0.8482,26.1979
11.675000,-3.114755,1.167016,-2.605026,-0.446451,-0.042645,0.890783,-2.1198,26.5130
11.680000,-3.089219,1.176460,-2.582133,-0.464575,-0.051536,0.883417,-3.3897,26.8152
11.685000,-3.061306,1.196056,-2.543173,-0.480133,-0.081057,0.907304,-4.6569,27.1045
11.690000,-3.045633,1.203198,-2.513329,-0.459646,-0.094795,0.878537,-5.9204,27.3807
11.695000,-3.012953,1.218062,-2.489109,-0.459498,-0.096864,0.877981,-7.1791,27.6437
11.700000,-2.982447,1.226456,-2.461612,-0.464655,-0.116814,0.886869,-8.4322,27.8933
11.705000,-2.943463,1.229036,-2.425891,-0.488393,-0.137387,0.872856,-9.6784,28.1294
11.710000,-2.909697,1.229434,-2.417175,-0.474872,-0.178041,0.858297,-10.9170,28.3519
11.715000,-2.869315,1.239904,-2.378350,-0.488321,-0.174817,0.862618,-12.1468,28.5607
11.720000,-2.831321,1.234505,-2.354221,-0.471009,-0.206859,0.860234,-13.3669,28.7557
11.725000,-2.773722,1.228294,-2.336852,-0.498021,-0.214191,0.848862,-14.5763,28.9367
11.730000,-2.746140,1.233614,-2.328341,-0.481974,-0.240724,0.826673,-15.7740,29.1038
11.735000,-2.674836,1.231706,-2.301302,-0.496380,-0.254857,0.841670,-16.9592,29.2568
11.740000,-2.628304,1.232939,-2.283985,-0.501825,-0.295192,0.812775,-18.1308,29.3957
11.745000,-2.565135,1.239375,-2.269870,-0.487957,-0.272237,0.815533,-19.2879,29.5203
11.750000,-2.511763,1.218245,-2.255429,-0.496624,-0.311648,0.813951,-20.4296,29.6307
11.755000,-2.449602,1.224382,-2.248837,-0.498578,-0.319780,0.814878,-21.5549,29.7267
11.760000,-2.387190,1.210493,-2.241434,-0.488004,-0.333519,0.785625,-22.6630,29.8083
11.765000,-2.320693,1.199057,-2.229523,-0.487545,-0.344009,0.794835,-23.7530,29.8756
11.770000,-2.252709,1.206822,-2.222441,-0.501593,-0.356958,0.796848,-24.8241,29.9284
11.775000,-2.182437,1.204289,-2.210249,-0.511341,-0.382362,0.774546,-25.8752,29.9667
11.780000,-2.116939,1.183302,-2.207953,-0.494409,-0.383975,0.777385,-26.9057,29.9905
11.785000,-2.041203,1.177645,-2.208917,-0.504308,-0.407346,0.772348,-27.9147,29.9999
11.790000,-1.968133,1.162236,-2.212576,-0.494800,-0.422464,0.732438,-28.9014,29.9947
11.795000,-1.878873,1.150498,-2.207961,-0.502228,-0.413501,0.751672,-29.8649,29.9750
11.800000,-1.808618,1.147901,-2.200477,-0.486905,-0.424979,0.735733,-30.8046,29.9408
11.805000,-1.732850,1.141261,-2.205314,-0.501772,-0.441759,0.744265,-31.7197,29.8921
11.810000,-1.636997,1.119800,-2.216161,-0.483227,-0.491713,0.727471,-32.6094,29.8290
11.815000,-1.562872,1.112894,-2.232347,-0.505231,-0.469899,0.727103,-33.4730,29.7515
11.820000,-1.475819,1.105352,-2.225906,-0.483174,-0.507836,0.706339,-34.3099,29.6596
11.825000,-1.385534,1.093677,-2.241333,-0.492106,-0.493061,0.702730,-35.1194,29.5533
11.830000,-1.287599,1.084233,-2.257619,-0.505838,-0.518037,0.699799,-35.9007,29.4327
11.835000,-1.196945,1.064062,-2.264252,-0.477273,-0.528650,0.703229,-36.6534,29.2979
11.840000,-1.110919,1.060629,-2.277234,-0.483244,-0.526328,0.690520,-37.3768,29.1490
11.845000,-1.018114,1.045616,-2.285239,-0.487120,-0.550041,0.692939,-38.0703,28.9859
11.850000,-0.923100,1.022579,-2.299962,-0.494482,-0.555118,0.695939,-38.7334,28.8088
11.855000,-0.820861,1.012022,-2.324444,-0.490683,-0.559994,0.665684,-39.3655,28.6178
11.860000,-0.720551,0.987691,-2.338808,-0.474596,-0.564034,0.653366,-39.9661,28.4129
11.865000,-0.631823,0.980656,-2.363359,-0.460200,-0.575354,0.678911,-40.5348,28.1944
11.870000,-0.523234,0.960150,-2.375643,-0.468456,-0.589726,0.657403,-41.0711,27.9621
11.875000,-0.429927,0.946412,-2.397258,-0.457368,-0.591248,0.667106,-41.5746,27.7164
11.880000,-0.327846,0.935548,-2.418485,-0.476610,-0.564066,0.671485,-42.0448,27.4572
11.885000,-0.227066,0.909260,-2.434889,-0.467255,-0.603358,0.663921,-42.4814,27.1848
11.890000,-0.124765,0.901944,-2.452632,-0.440155,-0.595643,0.639613,-42.8841,26.8992
11.895000,-0.023298,0.869085,-2.482538,-0.443713,-0.620486,0.649377,-43.2524,26.6006
11.900000,0.086269,0.851385,-2.509565,-0.439635,-0.627534,0.650664,-43.5862,26.2892
11.905000,0.182946,0.825251,-2.526822,-0.426888,-0.630316,0.642233,-43.8852,25.9650
11.910000,0.292550,0.807070,-2.544781,-0.435922,-0.614977,0.640009,-44.1491,25.6283
11.915000,0.391950,0.779997,-2.577893,-0.409611,-0.635460,0.647373,-44.3777,25.2792
11.920000,0.490164,0.764540,-2.596206,-0.443143,-0.656192,0.637739,-44.5708,24.9179
11.925000,0.599133,0.740418,-2.624671,-0.411675,-0.646872,0.632338,-44.7282,24.5445
11.930000,0.705393,0.705802,-2.643928,-0.407523,-0.629364,0.650575,-44.8500,24.1592
11.935000,0.801089,0.681434,-2.667203,-0.414589,-0.654805,0.638830,-44.9358,23.7623
11.940000,0.912756,0.650087,-2.695418,-0.398907,-0.667677,0.657280,-44.9858,23.3539
11.945000,1.008933,0.619001,-2.728267,-0.403759,-0.662728,0.647281,-44.9998,22.9341
11.950000,1.118992,0.587044,-2.744189,-0.393449,-0.655923,0.653838,-44.9778,22.5033
11.955000,1.215492,0.556041,-2.766527,-0.371113,-0.666817,0.648382,-44.9199,22.0616
11.960000,1.315521,0.518168,-2.786885,-0.359566,-0.641603,0.665500,-44.8260,21.6093
11.965000,1.418610,0.487635,-2.811492,-0.357121,-0.661495,0.655577,-44.6963,21.1465
11.970000,1.522684,0.450712,-2.836922,-0.350380,-0.665665,0.676951,-44.5309,20.6734
11.975000,1.619791,0.402006,-2.844197,-0.345966,-0.653122,0.675372,-44.3299,20.1904
11.980000,1.723811,0.361623,-2.872275,-0.327517,-0.650197,0.666195,-44.0935,19.6976
11.985000,1.815368,0.319224,-2.896843,-0.326439,-0.628338,0.667411,-43.8218,19.1952
11.990000,1.914215,0.286793,-2.903838,-0.330819,-0.627997,0.684268,-43.5151,18.6836
11.995000,2.001637,0.230894,-2.936843,-0.304320,-0.638721,0.692299,-43.1736,18.1630
12.000000,2.093844,0.184316,-2.939649,-0.286006,-0.653535,0.702713,-42.7975,17.6336
12.005000,2.190579,0.133313,-2.947003,-0.289363,-0.655072,0.696238,-42.3873,17.0956
12.010000,2.289522,0.082388,-2.967045,-0.294276,-0.642817,0.719191,-41.9432,16.5494
12.015000,2.382576,0.025200,-2.983557,-0.281772,-0.638526,0.728787,-41.4656,15.9951
12.020000,2.459561,-0.026309,-2.985201,-0.261896,-0.620269,0.736571,-40.9548,15.4332
12.025000,2.551629,-0.079377,-2.997907,-0.260134,-0.608257,0.730711,-40.4112,14.8638
12.030000,2.639066,-0.137111,-3.003191,-0.248703,-0.608927,0.754715,-39.8354,14.2871
12.035000,2.713751,-0.187844,-2.990910,-0.245700,-0.621299,0.764385,-39.2277,13.7036
12.040000,2.796057,-0.251908,-3.005518,-0.240674,-0.600641,0.751132,-38.5887,13.1135
12.045000,2.875746,-0.301286,-3.009157,-0.200486,-0.603628,0.769495,-37.9188,12.5170
12.050000,2.951693,-0.376417,-3.005524,-0.190313,-0.599664,0.779352,-37.2186,11.9144
12.055000,3.033562,-0.434266,-3.001128,-0.189400,-0.588481,0.810572,-36.4887,11.3061
12.060000,3.106117,-0.482837,-2.990735,-0.182489,-0.555223,0.804508,-35.7296,10.6924
12.065000,3.182038,-0.562492,-2.988392,-0.171309,-0.558780,0.816968,-34.9419,10.0734
12.070000,3.245092,-0.620881,-2.970635,-0.169693,-0.559238,0.808382,-34.1263,9.4496
12.075000,3.315232,-0.684940,-2.975770,-0.150578,-0.534617,0.816940,-33.2834,8.8212
12.080000,3.378523,-0.749125,-2.941332,-0.134367,-0.527248,0.848005,-32.4139,8.1886
12.085000,3.447549,-0.812623,-2.922846,-0.126842,-0.529180,0.862226,-31.5185,7.5519
12.090000,3.507814,-0.884523,-2.898998,-0.103068,-0.501054,0.856001,-30.5979,6.9117
12.095000,3.573858,-0.957124,-2.890492,-0.092103,-0.495204,0.868691,-29.6528,6.2681
12.100000,3.623787,-1.018925,-2.853180,-0.091909,-0.462835,0.884566,-28.6841,5.6214
12.105000,3.675795,-1.079180,-2.831939,-0.080276,-0.445927,0.890188,-27.6924,4.9721
12.110000,3.721780,-1.148224,-2.795008,-0.078278,-0.461492,0.900962,-26.6786,4.3203
12.115000,3.767849,-1.215233,-2.755360,-0.059152,-0.413979,0.892505,-25.6434,3.6665
12.120000,3.824144,-1.274492,-2.713843,-0.039934,-0.422560,0.894980,-24.5877,3.0109
12.125000,3.856741,-1.336466,-2.672963,-0.046815,-0.388607,0.916946,-23.5124,2.3538
12.130000,3.903836,-1.411874,-2.632139,-0.023300,-0.365581,0.910573,-22.4183,1.6956
12.135000,3.947302,-1.461539,-2.595418,-0.012777,-0.372684,0.927110,-21.3063,1.0365
12.140000,3.985833,-1.516164,-2.539666,-0.009269,-0.341882,0.955213,-20.1772,0.3770
12.145000,4.016410,-1.574329,-2.490122,0.001459,-0.322900,0.945431,-19.0321,-0.2827
12.150000,4.047897,-1.626821,-2.421073,0.014074,-0.326519,0.955062,-17.8717,-0.9423
12.155000,4.081783,-1.685166,-2.381997,0.041592,-0.290277,0.958607,-16.6970,-1.6015
12.160000,4.093222,-1.741619,-2.314810,0.024729,-0.270120,0.971395,-15.5089,-2.2598
12.165000,4.122609,-1.785187,-2.252851,0.048596,-0.253267,0.937213,-14.3085,-2.9171
12.170000,4.141658,-1.844678,-2.197043,0.060151,-0.232448,0.964012,-13.0966,-3.5729
12.175000,4.159417,-1.871572,-2.122853,0.080222,-0.202744,0.967725,-11.8743,-4.2270
12.180000,4.174417,-1.922821,-2.065208,0.083417,-0.173923,0.976518,-10.6425,-4.8791
12.185000,4.191882,-1.962966,-1.988815,0.110368,-0.169287,0.989660,-9.4021,-5.5288
12.190000,4.193474,-2.003696,-1.927638,0.101673,-0.150334,0.975706,-8.1543,-6.1759
12.195000,4.197706,-2.027789,-1.851235,0.123534,-0.130461,0.999191,-6.8999,-6.8199
12.200000,4.194729,-2.063272,-1.788911,0.135490,-0.088708,0.992712,-5.6400,-7.4607
12.205000,4.196532,-2.084544,-1.702910,0.141446,-0.067541,0.987310,-4.3756,-8.0978
12.210000,4.201422,-2.113869,-1.638332,0.153958,-0.059682,0.987327,-3.1077,-8.7311
12.215000,4.199652,-2.137885,-1.562779,0.179152,-0.049284,0.998907,-1.8373,-9.3601
12.220000,4.191476,-2.161984,-1.481038,0.184985,-0.006842,0.976939,-0.5655,-9.9846
12.225000,4.172703,-2.180073,-1.418588,0.188455,0.014577,0.973349,0.7068,-10.6042
12.230000,4.166063,-2.189048,-1.345274,0.207249,0.038248,0.974354,1.9786,-11.2188
12.235000,4.128810,-2.190648,-1.265294,0.186090,0.054986,0.978482,3.2487,-11.8279
12.240000,4.116736,-2.200667,-1.195150,0.210694,0.062016,0.982368,4.5163,-12.4313
12.245000,4.089857,-2.194685,-1.112207,0.226073,0.115628,0.961773,5.7802,-13.0286
12.250000,4.064084,-2.199080,-1.045212,0.245580,0.112272,0.979826,7.0396,-13.6197
12.255000,4.037879,-2.199594,-0.972828,0.255262,0.127660,0.939761,8.2933,-14.2042
12.260000,4.006832,-2.181377,-0.903847,0.249977,0.161206,0.963233,9.5403,-14.7818
12.265000,3.989114,-2.177625,-0.832511,0.271342,0.173630,0.951526,10.7798,-15.3523
12.270000,3.939209,-2.161764,-0.763292,0.287402,0.203276,0.933595,12.0106,-15.9153
12.275000,3.894821,-2.146264,-0.700527,0.269435,0.231271,0.936552,13.2318,-16.4707
12.280000,3.860185,-2.122028,-0.631932,0.299151,0.239420,0.921374,14.4425,-17.0181
12.285000,3.816934,-2.098900,-0.573654,0.298716,0.263394,0.920731,15.6416,-17.5572
12.290000,3.760050,-2.068652,-0.501871,0.302398,0.293256,0.893585,16.8282,-18.0879
12.295000,3.724453,-2.037461,-0.440495,0.320942,0.296460,0.898813,18.0013,-18.6098
12.300000,3.659218,-2.012704,-0.386190,0.319980,0.310071,0.908861,19.1601,-19.1227
12.305000,3.603821,-1.981618,-0.332135,0.331320,0.341908,0.885830,20.3035,-19.6264
12.310000,3.547416,-1.945328,-0.287246,0.340994,0.333762,0.883766,21.4307,-20.1206
12.315000,3.483014,-1.907845,-0.237799,0.365434,0.351564,0.854021,22.5408,-20.6050
12.320000,3.425810,-1.867213,-0.186916,0.368174,0.378386,0.854026,23.6329,-21.0795
12.325000,3.351922,-1.837586,-0.143482,0.376811,0.374711,0.854489,24.7060,-21.5438
12.330000,3.290290,-1.790134,-0.101486,0.374722,0.394908,0.826193,25.7594,-21.9977
12.335000,3.220158,-1.748675,-0.053539,0.380078,0.436135,0.811498,26.7923,-22.4409
12.340000,3.145767,-1.702541,-0.025214,0.382131,0.421027,0.810425,27.8037,-22.8733
12.345000,3.072607,-1.638709,0.014374,0.406983,0.439653,0.788171,28.7929,-23.2946
12.350000,2.995624,-1.599957,0.039342,0.412822,0.441350,0.776164,29.7590,-23.7047
12.355000,2.918306,-1.550332,0.075248,0.408591,0.475052,0.777237,30.7014,-24.1032
12.360000,2.848658,-1.489109,0.101454,0.393651,0.462090,0.766827,31.6192,-24.4902
12.365000,2.765948,-1.446892,0.126154,0.409106,0.500850,0.780339,32.5118,-24.8653
12.370000,2.679924,-1.393037,0.138003,0.452630,0.504328,0.747893,33.3784,-25.2283
12.375000,2.583584,-1.345649,0.160895,0.446193,0.500678,0.753627,34.2183,-25.5792
12.380000,2.490176,-1.287319,0.177659,0.433195,0.520608,0.735927,35.0308,-25.9177
12.385000,2.403304,-1.242706,0.191172,0.442876,0.529534,0.750478,35.8153,-26.2437
12.390000,2.315605,-1.183765,0.195173,0.454319,0.541272,0.692040,36.5712,-26.5569
12.395000,2.225585,-1.134217,0.210860,0.444479,0.537198,0.716546,37.2979,-26.8574
12.400000,2.128562,-1.074419,0.213775,0.452955,0.549982,0.713081,37.9948,-27.1448
12.405000,2.033393,-1.017751,0.215442,0.478512,0.555954,0.695215,38.6612,-27.4191
12.410000,1.936514,-0.962527,0.222875,0.470818,0.562040,0.688715,39.2968,-27.6802
12.415000,1.838283,-0.911241,0.220137,0.479935,0.555200,0.695184,39.9010,-27.9279
12.420000,1.728004,-0.855477,0.220301,0.452730,0.585601,0.674777,40.4732,-28.1620
12.425000,1.637662,-0.794269,0.209508,0.468272,0.576027,0.667114,41.0131,-28.3826
12.430000,1.532045,-0.743000,0.201912,0.473438,0.559461,0.661770,41.5203,-28.5894
12.435000,1.434363,-0.699243,0.196172,0.495043,0.578140,0.633641,41.9942,-28.7824
12.440000,1.315461,-0.638222,0.187305,0.500743,0.593901,0.647690,42.4346,-28.9614
12.445000,1.207573,-0.593898,0.167950,0.479173,0.607336,0.633509,42.8410,-29.1265
12.450000,1.101547,-0.538405,0.167892,0.500602,0.611160,0.652713,43.2132,-29.2775
12.455000,0.993416,-0.484307,0.152152,0.489275,0.603993,0.630510,43.5509,-29.4143
12.460000,0.890903,-0.421573,0.134722,0.497182,0.606304,0.616571,43.8537,-29.5369
12.465000,0.782071,-0.369841,0.124571,0.501938,0.601622,0.616783,44.1215,-29.6452
12.470000,0.674142,-0.323890,0.112947,0.490384,0.603307,0.626353,44.3540,-29.7392
12.475000,0.553287,-0.267966,0.091381,0.484009,0.600509,0.612019,44.5511,-29.8188
12.480000,0.448528,-0.210140,0.077324,0.504597,0.610578,0.615528,44.7125,-29.8840
12.485000,0.332474,-0.157841,0.059433,0.496778,0.609148,0.602928,44.8382,-29.9347
12.490000,0.225590,-0.103956,0.042164,0.495740,0.628391,0.603414,44.9281,-29.9710
12.495000,0.119088,-0.043767,0.020386,0.495445,0.601315,0.623757,44.9820,-29.9927
12.500000,-0.000757,-0.000305,0.002744,0.509346,0.613550,0.603790,45.0000,-30.0000
12.505000,-0.114087,0.060413,-0.023512,0.507103,0.630884,0.608254,44.9820,-29.9927
12.510000,-0.217387,0.105441,-0.037433,0.503016,0.617790,0.594047,44.9281,-29.9710
12.515000,-0.342463,0.166625,-0.057523,0.500983,0.620554,0.623662,44.8382,-29.9347
12.520000,-0.442592,0.205868,-0.073166,0.501277,0.622954,0.612424,44.7125,-29.8840
12.525000,-0.551022,0.262206,-0.095042,0.494701,0.626397,0.614382,44.5511,-29.8188
12.530000,-0.676702,0.311845,-0.114301,0.500443,0.609016,0.638220,44.3540,-29.7392
12.535000,-0.776835,0.372959,-0.125055,0.502024,0.607115,0.629060,44.1215,-29.6452
12.540000,-0.885689,0.427022,-0.134099,0.493339,0.607989,0.619540,43.8537,-29.5369
12.545000,-0.998912,0.482028,-0.155962,0.480715,0.581296,0.634057,43.5509,-29.4143
12.550000,-1.101742,0.535749,-0.170740,0.488175,0.578234,0.620510,43.2132,-29.2775
12.555000,-1.206200,0.587176,-0.176497,0.492578,0.592397,0.644202,42.8410,-29.1265
12.560000,-1.331207,0.633393,-0.187982,0.471898,0.570152,0.662765,42.4346,-28.9614
12.565000,-1.424289,0.695276,-0.202756,0.484383,0.590589,0.638954,41.9942,-28.7824
12.570000,-1.525177,0.754320,-0.202041,0.484759,0.577373,0.660783,41.5203,-28.5894
12.575000,-1.626809,0.806735,-0.214626,0.470945,0.584094,0.653790,41.0131,-28.3826
12.580000,-1.731697,0.861363,-0.208876,0.501496,0.587809,0.684039,40.4732,-28.1620
12.585000,-1.836349,0.916708,-0.224850,0.460585,0.577901,0.665853,39.9010,-27.9279
12.590000,-1.934790,0.968866,-0.220228,0.458554,0.575738,0.684171,39.2968,-27.6802
12.595000,-2.031313,1.020709,-0.215046,0.455286,0.552988,0.690297,38.6612,-27.4191
12.600000,-2.119490,1.075751,-0.212462,0.471614,0.546546,0.707945,37.9948,-27.1448
12.605000,-2.240943,1.119690,-0.203665,0.441031,0.538076,0.703241,37.2979,-26.8574
12.610000,-2.319173,1.178716,-0.213256,0.458800,0.535795,0.727020,36.5712,-26.5569
12.615000,-2.406487,1.241388,-0.187871,0.454681,0.508178,0.712181,35.8153,-26.2437
12.620000,-2.503133,1.298990,-0.173737,0.440686,0.502150,0.739870,35.0308,-25.9177
12.625000,-2.599753,1.347338,-0.160046,0.424629,0.507567,0.751243,34.2183,-25.5792
12.630000,-2.670416,1.392204,-0.145027,0.424983,0.510217,0.766311,33.3784,-25.2283
12.635000,-2.757379,1.452877,-0.121261,0.421870,0.484440,0.773801,32.5118,-24.8653
12.640000,-2.842201,1.500911,-0.095476,0.405880,0.476161,0.786552,31.6192,-24.4902
12.645000,-2.922800,1.549540,-0.074885,0.407309,0.468386,0.783896,30.7014,-24.1032
12.650000,-2.991258,1.603368,-0.047462,0.398068,0.436830,0.800955,29.7590,-23.7047
12.655000,-3.075011,1.641239,-0.000183,0.399231,0.430980,0.794965,28.7929,-23.2946
12.660000,-3.149559,1.694613,0.031104,0.399220,0.430155,0.805191,27.8037,-22.8733
12.665000,-3.224708,1.749612,0.053348,0.379462,0.428510,0.817687,26.7923,-22.4409
12.670000,-3.294077,1.790780,0.092658,0.354433,0.404054,0.837414,25.7594,-21.9977
12.675000,-3.354233,1.834614,0.132660,0.361610,0.402114,0.857515,24.7060,-21.5438
12.680000,-3.430241,1.864367,0.172655,0.379588,0.358247,0.843764,23.6329,-21.0795
12.685000,-3.488773,1.908972,0.239568,0.351161,0.363123,0.862536,22.5408,-20.6050
12.690000,-3.543232,1.953888,0.280553,0.335294,0.342159,0.857700,21.4307,-20.1206
12.695000,-3.606651,1.981693,0.328890,0.344801,0.328804,0.905461,20.3035,-19.6264
12.700000,-3.653741,2.013793,0.389731,0.321695,0.314859,0.893284,19.1601,-19.1227
12.705000,-3.714614,2.043920,0.449776,0.309495,0.298202,0.894995,18.0013,-18.6098
12.710000,-3.767585,2.073971,0.510962,0.313375,0.280500,0.898157,16.8282,-18.0879
12.715000,-3.804959,2.095191,0.575850,0.301011,0.266061,0.921363,15.6416,-17.5572
12.720000,-3.851623,2.125464,0.633025,0.287738,0.239838,0.919672,14.4425,-17.0181
12.725000,-3.895443,2.140588,0.702128,0.298682,0.223136,0.938154,13.2318,-16.4707
12.730000,-3.943060,2.167671,0.778627,0.274632,0.188761,0.939804,12.0106,-15.9153
12.735000,-3.983268,2.167221,0.837428,0.264888,0.194007,0.960390,10.7798,-15.3523
12.740000,-4.014928,2.186040,0.899929,0.260042,0.152763,0.958348,9.5403,-14.7818
12.745000,-4.043236,2.184057,0.981340,0.245047,0.143965,0.963172,8.2933,-14.2042
12.750000,-4.071643,2.195611,1.046154,0.238647,0.105587,0.957865,7.0396,-13.6197
12.755000,-4.090100,2.195572,1.117825,0.220793,0.113271,0.979785,5.7802,-13.0286
12.760000,-4.117640,2.194592,1.187057,0.216735,0.086396,0.978352,4.5163,-12.4313
12.765000,-4.138082,2.189011,1.267671,0.216867,0.070288,0.958313,3.2487,-11.8279
12.770000,-4.163270,2.189767,1.332451,0.196679,0.027353,0.980682,1.9786,-11.2188
12.775000,-4.170007,2.171597,1.415056,0.195939,-0.012839,0.968745,0.7068,-10.6042
12.780000,-4.178421,2.155179,1.489509,0.181569,-0.006937,0.984105,-0.5655,-9.9846
12.785000,-4.190162,2.142265,1.564531,0.150848,-0.032011,0.977786,-1.8373,-9.3601
12.790000,-4.208203,2.128308,1.643781,0.166077,-0.051085,0.999512,-3.1077,-8.7311
12.795000,-4.207420,2.088675,1.715018,0.159106,-0.094948,0.976218,-4.3756,-8.0978
12.800000,-4.201150,2.060586,1.788157,0.133826,-0.094131,0.971802,-5.6400,-7.4607
12.805000,-4.194026,2.035938,1.862055,0.121353,-0.106874,0.989048,-6.8999,-6.8199
12.810000,-4.190151,2.000122,1.924014,0.109905,-0.150536,0.997086,-8.1543,-6.1759
12.815000,-4.174536,1.965905,1.995069,0.087105,-0.169823,0.976397,-9.4021,-5.5288
12.820000,-4.170235,1.916964,2.064713,0.085057,-0.192730,0.979805,-10.6425,-4.8791
