t_s,gx,gy,gz,ax,ay,az,roll_ref_deg,pitch_ref_deg
8.630000,-0.040703,0.129118,-0.065259,-0.105672,-0.258213,0.956439,-14.8298,6.9320
8.640000,-0.025824,0.129489,-0.068327,-0.130207,-0.264973,0.945073,-14.8569,6.9906
8.650000,-0.033922,0.122171,-0.075853,-0.115508,-0.280669,0.951141,-14.8817,7.0488
8.660000,-0.028147,0.125512,-0.067567,-0.136022,-0.252940,0.948490,-14.9042,7.1065
8.670000,-0.019061,0.115624,-0.069834,-0.110020,-0.235130,0.969591,-14.9243,7.1638
8.680000,-0.021445,0.118373,-0.075440,-0.131790,-0.273275,0.952222,-14.9420,7.2205
8.690000,-0.006462,0.131376,-0.068907,-0.124630,-0.249292,0.942531,-14.9574,7.2768
8.700000,-0.012041,0.123456,-0.072557,-0.131309,-0.247665,0.939092,-14.9704,7.3326
8.710000,0.002265,0.114587,-0.068893,-0.128579,-0.249069,0.967915,-14.9811,7.3878
8.720000,-0.004387,0.122042,-0.069501,-0.115279,-0.261742,0.969711,-14.9893,7.4426
8.730000,0.008560,0.114843,-0.067357,-0.134197,-0.247395,0.956687,-14.9953,7.4970
8.740000,0.009702,0.116582,-0.067628,-0.132272,-0.250748,0.963552,-14.9988,7.5508
8.750000,0.009110,0.120043,-0.065674,-0.127219,-0.252485,0.948914,-15.0000,7.6041
8.760000,0.024097,0.106924,-0.072664,-0.117741,-0.263382,0.962714,-14.9988,7.6569
8.770000,0.018262,0.117047,-0.080812,-0.138267,-0.262778,0.958232,-14.9953,7.7091
8.780000,0.017628,0.120445,-0.072543,-0.139928,-0.241380,0.956888,-14.9893,7.7609
8.790000,0.031654,0.113492,-0.066501,-0.134351,-0.266778,0.957940,-14.9811,7.8122
8.800000,0.036705,0.111055,-0.078069,-0.144885,-0.272861,0.961788,-14.9704,7.8629
8.810000,0.034664,0.107096,-0.072645,-0.126879,-0.265999,0.953406,-14.9574,7.9131
8.820000,0.041092,0.111954,-0.080769,-0.146552,-0.251155,0.950839,-14.9420,7.9628
8.830000,0.042138,0.108475,-0.080531,-0.142114,-0.242190,0.955069,-14.9243,8.0119
8.840000,0.050810,0.105276,-0.083940,-0.138446,-0.244493,0.969436,-14.9042,8.0605
8.850000,0.069969,0.105239,-0.075715,-0.152050,-0.235737,0.966711,-14.8817,8.1086
8.860000,0.064706,0.108779,-0.077780,-0.167250,-0.241312,0.963470,-14.8569,8.1561
8.870000,0.065382,0.100733,-0.073177,-0.139696,-0.251324,0.945731,-14.8298,8.2031
8.880000,0.062666,0.103479,-0.078446,-0.153885,-0.235461,0.952432,-14.8003,8.2496
8.890000,0.072123,0.104279,-0.070960,-0.152029,-0.254104,0.944102,-14.7685,8.2954
8.900000,0.081858,0.104152,-0.077936,-0.142217,-0.233487,0.955786,-14.7343,8.3408
8.910000,0.077846,0.098161,-0.073986,-0.139952,-0.246207,0.950452,-14.6978,8.3856
8.920000,0.087640,0.103085,-0.079026,-0.147915,-0.245597,0.960992,-14.6590,8.4298
8.930000,0.086637,0.097537,-0.088550,-0.141376,-0.250714,0.972563,-14.6179,8.4734
8.940000,0.084232,0.098952,-0.077430,-0.155081,-0.244034,0.959981,-14.5745,8.5165
8.950000,0.099904,0.095936,-0.096703,-0.148020,-0.247131,0.949929,-14.5287,8.5591
8.960000,0.094720,0.098707,-0.079264,-0.133760,-0.255307,0.969198,-14.4807,8.6010
8.970000,0.105507,0.092591,-0.079179,-0.141502,-0.251627,0.973159,-14.4304,8.6424
8.980000,0.109575,0.087879,-0.087799,-0.140251,-0.250998,0.958467,-14.3778,8.6832
8.990000,0.114054,0.092445,-0.077643,-0.156484,-0.255623,0.934694,-14.3230,8.7234
9.000000,0.116959,0.090642,-0.076784,-0.159390,-0.233313,0.954959,-14.2658,8.7631
9.010000,0.130165,0.086039,-0.085418,-0.146236,-0.230642,0.966440,-14.2065,8.8021
9.020000,0.118879,0.095286,-0.083897,-0.169967,-0.247059,0.954677,-14.1449,8.8406
9.030000,0.125532,0.095302,-0.081607,-0.142945,-0.249180,0.941630,-14.0810,8.8785
9.040000,0.135744,0.087862,-0.080417,-0.148381,-0.237690,0.966521,-14.0149,8.9158
9.050000,0.137802,0.087629,-0.075283,-0.142718,-0.248601,0.942878,-13.9466,8.9525
9.060000,0.148120,0.083324,-0.086277,-0.161119,-0.233608,0.954755,-13.8762,8.9886
9.070000,0.139277,0.075475,-0.098023,-0.167391,-0.223392,0.949723,-13.8035,9.0240
9.080000,0.148984,0.088892,-0.079939,-0.163021,-0.227250,0.955559,-13.7286,9.0589
9.090000,0.143260,0.086949,-0.086403,-0.166812,-0.230991,0.962873,-13.6516,9.0932
9.100000,0.157612,0.076190,-0.088273,-0.155566,-0.224165,0.957608,-13.5724,9.1269
9.110000,0.155169,0.082013,-0.081661,-0.165147,-0.225260,0.970489,-13.4911,9.1600
9.120000,0.169657,0.085466,-0.086874,-0.145674,-0.215376,0.951978,-13.4076,9.1925
9.130000,0.169672,0.078763,-0.092159,-0.163592,-0.247524,0.967610,-13.3220,9.2243
9.140000,0.176098,0.082177,-0.082438,-0.166887,-0.227554,0.976204,-13.2344,9.2555
9.150000,0.180957,0.071562,-0.101427,-0.163654,-0.235114,0.961664,-13.1446,9.2862
9.160000,0.184093,0.066833,-0.088694,-0.174040,-0.198045,0.961829,-13.0528,9.3162
9.170000,0.185267,0.067660,-0.101174,-0.171976,-0.230842,0.973323,-12.9589,9.3455
9.180000,0.180779,0.075818,-0.088844,-0.163999,-0.244510,0.956389,-12.8629,9.3743
9.190000,0.194968,0.073165,-0.090644,-0.177736,-0.216723,0.964719,-12.7649,9.4024
9.200000,0.191252,0.071432,-0.095381,-0.183918,-0.222718,0.955581,-12.6649,9.4299
9.210000,0.203317,0.071643,-0.092519,-0.169771,-0.208973,0.977734,-12.5629,9.4568
9.220000,0.195897,0.063622,-0.086947,-0.159947,-0.217176,0.974660,-12.4589,9.4830
9.230000,0.206970,0.060867,-0.091759,-0.165268,-0.194468,0.969501,-12.3530,9.5086
9.240000,0.210079,0.065005,-0.090958,-0.179517,-0.223709,0.967646,-12.2451,9.5336
9.250000,0.213078,0.061070,-0.103981,-0.176923,-0.201924,0.965351,-12.1353,9.5579
9.260000,0.211259,0.057184,-0.093083,-0.167961,-0.207000,0.959374,-12.0235,9.5816
9.270000,0.218570,0.061976,-0.097969,-0.150223,-0.209367,0.966421,-11.9099,9.6047
9.280000,0.213382,0.054295,-0.090654,-0.159971,-0.199374,0.958377,-11.7943,9.6271
9.290000,0.226195,0.053044,-0.090322,-0.193899,-0.203380,0.957478,-11.6769,9.6489
9.300000,0.234155,0.055732,-0.089898,-0.153517,-0.192960,0.949423,-11.5577,9.6700
9.310000,0.227131,0.052931,-0.094491,-0.164530,-0.208751,0.974005,-11.4366,9.6905
9.320000,0.229011,0.052356,-0.095612,-0.169965,-0.177683,0.977913,-11.3138,9.7103
9.330000,0.230638,0.047188,-0.091551,-0.167865,-0.184973,0.967133,-11.1891,9.7295
9.340000,0.246498,0.055359,-0.093765,-0.176084,-0.183038,0.951146,-11.0627,9.7481
9.350000,0.242218,0.047002,-0.101974,-0.178992,-0.207014,0.980001,-10.9345,9.7660
9.360000,0.245397,0.047964,-0.095973,-0.159269,-0.171366,0.963672,-10.8046,9.7832
9.370000,0.250403,0.042988,-0.095199,-0.169996,-0.173411,0.976634,-10.6730,9.7998
9.380000,0.256336,0.048854,-0.098807,-0.182907,-0.176949,0.985571,-10.5397,9.8157
9.390000,0.253184,0.041438,-0.096526,-0.154000,-0.188360,0.944955,-10.4048,9.8310
9.400000,0.255166,0.043969,-0.100700,-0.173597,-0.180658,0.963023,-10.2682,9.8456
9.410000,0.256953,0.043910,-0.097487,-0.187088,-0.157465,0.974287,-10.1300,9.8596
9.420000,0.266666,0.039330,-0.099434,-0.182700,-0.155076,0.984402,-9.9902,9.8729
9.430000,0.265467,0.032778,-0.102591,-0.165768,-0.172447,0.962678,-9.8488,9.8856
9.440000,0.270196,0.033624,-0.094733,-0.162432,-0.159443,0.963937,-9.7058,9.8976
9.450000,0.273113,0.042156,-0.112216,-0.170025,-0.149564,0.989513,-9.5614,9.9089
9.460000,0.269971,0.036601,-0.096864,-0.160207,-0.179542,0.951685,-9.4154,9.9196
9.470000,0.278098,0.036317,-0.103038,-0.175716,-0.145858,0.986937,-9.2679,9.9296
9.480000,0.276927,0.033214,-0.108522,-0.155243,-0.170149,0.961843,-9.1190,9.9389
9.490000,0.277957,0.025777,-0.096667,-0.149531,-0.150942,0.969563,-8.9686,9.9476
9.500000,0.288490,0.025074,-0.096675,-0.173250,-0.146762,0.966391,-8.8168,9.9556
9.510000,0.286291,0.020096,-0.103574,-0.164109,-0.166876,0.963583,-8.6636,9.9630
9.520000,0.287321,0.025225,-0.104415,-0.173577,-0.142894,0.973703,-8.5090,9.9697
9.530000,0.283636,0.026917,-0.098235,-0.170650,-0.160812,0.976756,-8.3531,9.9757
9.540000,0.296721,0.018973,-0.104154,-0.160558,-0.124227,0.976071,-8.1959,9.9810
9.550000,0.299136,0.021660,-0.106858,-0.159553,-0.128077,0.981347,-8.0374,9.9857
9.560000,0.296175,0.028384,-0.099874,-0.186389,-0.124094,0.977228,-7.8776,9.9898
9.570000,0.302364,0.009520,-0.112652,-0.163635,-0.139906,0.984035,-7.7166,9.9931
9.580000,0.296453,0.010782,-0.096034,-0.164482,-0.130755,0.978510,-7.5543,9.9958
9.590000,0.301617,0.018489,-0.099935,-0.177766,-0.121829,0.959710,-7.3909,9.9979
9.600000,0.316192,0.020278,-0.106219,-0.176979,-0.109768,0.971940,-7.2263,9.9992
9.610000,0.311011,0.012228,-0.110910,-0.163258,-0.125173,0.981982,-7.0606,9.9999
9.620000,0.309356,0.011664,-0.107372,-0.180196,-0.110871,0.976820,-6.8937,9.9999
9.630000,0.317289,0.014607,-0.100617,-0.178551,-0.108701,0.976289,-6.7257,9.9993
9.640000,0.314698,0.005833,-0.109305,-0.167312,-0.115873,0.971078,-6.5567,9.9980
9.650000,0.320838,0.009720,-0.113220,-0.172522,-0.098267,0.989670,-6.3867,9.9960
9.660000,0.315649,0.000909,-0.109142,-0.160093,-0.099191,0.956102,-6.2156,9.9934
9.670000,0.324318,-0.006102,-0.097829,-0.165024,-0.107635,0.980434,-6.0436,9.9901
9.680000,0.324970,0.001042,-0.105344,-0.174704,-0.103241,0.994935,-5.8706,9.9861
9.690000,0.313062,0.002265,-0.114787,-0.175150,-0.104841,1.005463,-5.6967,9.9814
9.700000,0.322226,-0.000138,-0.111065,-0.164344,-0.099872,0.973760,-5.5219,9.9761
9.710000,0.335642,0.002967,-0.106771,-0.149011,-0.098096,0.972488,-5.3462,9.9702
9.720000,0.323764,0.003593,-0.111344,-0.161118,-0.095040,0.962765,-5.1696,9.9635
9.730000,0.325115,-0.002475,-0.102412,-0.159882,-0.082047,0.988045,-4.9923,9.9562
9.740000,0.317243,-0.004087,-0.108297,-0.175848,-0.089321,0.990287,-4.8142,9.9482
9.750000,0.337452,0.002932,-0.109569,-0.180571,-0.060747,0.978565,-4.6353,9.9396
9.760000,0.330392,-0.015318,-0.106592,-0.166393,-0.068087,0.984272,-4.4556,9.9303
9.770000,0.336905,-0.007103,-0.106208,-0.160495,-0.064909,0.984195,-4.2753,9.9204
9.780000,0.332636,-0.007353,-0.111743,-0.173573,-0.077495,1.003895,-4.0943,9.9097
9.790000,0.331552,-0.009542,-0.105545,-0.163140,-0.067615,0.983657,-3.9126,9.8985
9.800000,0.336459,-0.027946,-0.112807,-0.158057,-0.072257,0.984413,-3.7303,9.8865
9.810000,0.351613,-0.020691,-0.111558,-0.174001,-0.080944,0.974617,-3.5475,9.8739
9.820000,0.332213,-0.014626,-0.110311,-0.192578,-0.049712,0.993250,-3.3641,9.8607
9.830000,0.338427,-0.014106,-0.106169,-0.180157,-0.051845,0.985598,-3.1801,9.8467
9.840000,0.336886,-0.025467,-0.107087,-0.147696,-0.051865,0.986069,-2.9956,9.8322
9.850000,0.336564,-0.023125,-0.110150,-0.174268,-0.054877,0.983686,-2.8107,9.8169
9.860000,0.339743,-0.017113,-0.098891,-0.177841,-0.048772,0.988706,-2.6253,9.8011
9.870000,0.346143,-0.028630,-0.111986,-0.164077,-0.058330,1.006711,-2.4396,9.7845
9.880000,0.345351,-0.027825,-0.109866,-0.180381,-0.020724,0.983904,-2.2534,9.7673
9.890000,0.342232,-0.019009,-0.103928,-0.171285,-0.031182,0.981595,-2.0669,9.7495
9.900000,0.343108,-0.030388,-0.107563,-0.158074,-0.012559,0.963356,-1.8800,9.7310
9.910000,0.356989,-0.025648,-0.108921,-0.172994,-0.047799,0.997183,-1.6928,9.7118
9.920000,0.340309,-0.028996,-0.111022,-0.184610,-0.021712,0.990250,-1.5054,9.6921
9.930000,0.341455,-0.029442,-0.099855,-0.163095,-0.018357,0.978188,-1.3178,9.6716
9.940000,0.341236,-0.037250,-0.108462,-0.167521,-0.021429,1.010574,-1.1299,9.6505
9.950000,0.349534,-0.041581,-0.114725,-0.184650,-0.026302,0.991566,-0.9419,9.6288
9.960000,0.345444,-0.041640,-0.105679,-0.161387,-0.009255,0.985760,-0.7537,9.6064
9.970000,0.346825,-0.046243,-0.117750,-0.174548,-0.017616,0.977807,-0.5654,9.5834
9.980000,0.346229,-0.043491,-0.114933,-0.167105,-0.003128,0.981166,-0.3770,9.5598
9.990000,0.351223,-0.041012,-0.106340,-0.169394,0.000890,0.993003,-0.1885,9.5355
10.000000,0.337460,-0.038712,-0.110711,-0.158723,-0.023063,0.981914,-0.0000,9.5106
10.010000,0.338537,-0.046257,-0.107106,-0.160720,0.003452,0.973798,0.1885,9.4850
10.020000,0.353418,-0.053700,-0.109544,-0.172106,0.000464,0.972352,0.3770,9.4588
10.030000,0.352151,-0.044697,-0.107344,-0.165320,0.000134,0.985332,0.5654,9.4320
10.040000,0.341949,-0.049446,-0.105564,-0.165876,0.016967,0.992310,0.7537,9.4045
10.050000,0.350225,-0.041451,-0.114493,-0.175259,0.004053,0.984528,0.9419,9.3765
10.060000,0.337889,-0.055419,-0.102977,-0.155134,0.035853,0.995065,1.1299,9.3478
10.070000,0.350532,-0.056849,-0.108761,-0.153133,0.031280,0.967379,1.3178,9.3184
10.080000,0.338077,-0.060527,-0.111065,-0.148232,0.043986,0.989847,1.5054,9.2885
10.090000,0.346224,-0.047356,-0.104308,-0.155288,0.032884,0.990287,1.6928,9.2579
10.100000,0.350713,-0.054857,-0.105902,-0.164273,0.034982,0.969903,1.8800,9.2267
10.110000,0.345665,-0.059277,-0.104493,-0.171361,0.040289,0.988339,2.0669,9.1949
10.120000,0.342668,-0.059469,-0.110005,-0.173799,0.043358,0.964460,2.2534,9.1625
10.130000,0.344967,-0.052390,-0.103754,-0.150129,0.058303,0.996879,2.4396,9.1295
10.140000,0.352613,-0.068485,-0.107058,-0.153253,0.029080,0.986325,2.6253,9.0958
10.150000,0.340746,-0.059036,-0.099751,-0.149834,0.055392,0.986945,2.8107,9.0616
10.160000,0.341004,-0.063119,-0.099755,-0.164086,0.056109,0.985512,2.9956,9.0268
10.170000,0.339950,-0.062528,-0.105785,-0.165504,0.045683,0.980459,3.1801,8.9913
10.180000,0.340697,-0.070507,-0.107233,-0.147935,0.059564,0.993114,3.3641,8.9553
10.190000,0.347590,-0.061643,-0.102222,-0.151642,0.072264,0.998796,3.5475,8.9186
10.200000,0.333758,-0.078540,-0.099327,-0.152138,0.070383,0.991346,3.7303,8.8814
10.210000,0.330928,-0.076323,-0.097973,-0.155352,0.059608,0.983055,3.9126,8.8435
10.220000,0.335229,-0.077675,-0.094323,-0.144950,0.055654,0.987988,4.0943,8.8051
10.230000,0.339855,-0.059987,-0.105037,-0.152154,0.060114,0.991131,4.2753,8.7661
10.240000,0.333122,-0.076390,-0.107771,-0.143905,0.095069,0.999024,4.4556,8.7265
10.250000,0.331207,-0.079389,-0.097517,-0.152436,0.054595,0.968118,4.6353,8.6863
10.260000,0.334854,-0.073806,-0.102288,-0.158304,0.079968,0.972289,4.8142,8.6456
10.270000,0.325309,-0.073038,-0.104435,-0.157552,0.072603,0.987052,4.9923,8.6042
10.280000,0.320345,-0.079828,-0.102488,-0.132072,0.095014,0.989602,5.1696,8.5623
10.290000,0.316527,-0.084258,-0.099059,-0.144723,0.095699,0.985888,5.3462,8.5198
10.300000,0.316139,-0.097704,-0.105785,-0.137269,0.103178,0.995910,5.5219,8.4768
10.310000,0.321985,-0.085818,-0.099738,-0.163738,0.099971,0.977826,5.6967,8.4332
10.320000,0.315617,-0.093169,-0.099775,-0.136741,0.109185,0.974404,5.8706,8.3890
10.330000,0.318142,-0.089866,-0.109103,-0.135719,0.097701,0.989718,6.0436,8.3442
10.340000,0.311195,-0.086862,-0.092408,-0.141723,0.112568,0.977176,6.2156,8.2990
10.350000,0.311738,-0.097596,-0.092983,-0.131683,0.105288,0.983881,6.3867,8.2531
10.360000,0.308113,-0.099786,-0.100413,-0.154717,0.093613,0.986245,6.5567,8.2067
10.370000,0.304543,-0.094682,-0.110715,-0.141047,0.109010,0.976811,6.7257,8.1598
10.380000,0.311902,-0.096307,-0.095512,-0.140579,0.123639,0.974921,6.8937,8.1123
10.390000,0.305472,-0.098075,-0.093040,-0.146048,0.129236,0.987887,7.0606,8.0642
10.400000,0.300559,-0.094480,-0.098153,-0.145844,0.116553,0.971620,7.2263,8.0157
10.410000,0.302908,-0.100290,-0.097260,-0.130054,0.136214,0.983218,7.3909,7.9666
10.420000,0.289516,-0.098067,-0.105082,-0.146663,0.128605,0.997219,7.5543,7.9169
10.430000,0.284579,-0.109325,-0.098425,-0.129958,0.116688,0.973618,7.7166,7.8668
10.440000,0.300801,-0.098425,-0.097443,-0.125855,0.136636,0.972292,7.8776,7.8161
10.450000,0.288874,-0.107129,-0.099349,-0.130520,0.148637,0.966696,8.0374,7.7649
10.460000,0.293432,-0.110360,-0.093867,-0.131178,0.151407,0.980591,8.1959,7.7131
10.470000,0.288959,-0.098127,-0.084973,-0.122778,0.151482,0.985642,8.3531,7.6609
10.480000,0.293482,-0.103714,-0.095980,-0.131335,0.150771,0.966359,8.5090,7.6081
10.490000,0.279923,-0.099963,-0.097815,-0.126377,0.152456,0.989659,8.6636,7.5549
10.500000,0.276410,-0.113507,-0.091400,-0.136835,0.167447,0.981545,8.8168,7.5011
10.510000,0.282001,-0.115699,-0.088248,-0.104710,0.154029,0.968233,8.9686,7.4468
10.520000,0.280827,-0.114176,-0.097173,-0.139935,0.145349,0.984383,9.1190,7.3921
10.530000,0.268239,-0.117224,-0.092119,-0.123444,0.168634,0.991194,9.2679,7.3368
10.540000,0.268142,-0.108862,-0.093723,-0.109630,0.168473,0.981231,9.4154,7.2811
10.550000,0.259134,-0.110127,-0.091650,-0.131877,0.156576,0.972217,9.5614,7.2248
10.560000,0.266774,-0.113904,-0.088574,-0.106049,0.154785,0.980843,9.7058,7.1681
10.570000,0.254855,-0.114254,-0.085489,-0.122433,0.174794,0.983530,9.8488,7.1109
10.580000,0.261067,-0.125014,-0.083489,-0.105304,0.183404,0.974783,9.9902,7.0533
10.590000,0.265589,-0.117869,-0.081534,-0.114958,0.189001,0.961162,10.1300,6.9951
10.600000,0.248867,-0.117483,-0.088109,-0.124405,0.191990,0.971171,10.2682,6.9365
10.610000,0.251410,-0.119211,-0.087563,-0.142883,0.160687,0.973895,10.4048,6.8775
10.620000,0.257864,-0.125672,-0.086067,-0.097936,0.182006,0.981269,10.5397,6.8179
10.630000,0.245373,-0.127226,-0.089755,-0.122700,0.183842,0.968536,10.6730,6.7580
10.640000,0.238265,-0.122692,-0.078985,-0.093029,0.179068,0.978412,10.8046,6.6975
10.650000,0.232706,-0.128031,-0.093101,-0.098306,0.184156,0.984862,10.9345,6.6367
10.660000,0.229191,-0.137594,-0.075475,-0.130666,0.180283,0.986990,11.0627,6.5753
10.670000,0.231722,-0.127721,-0.076859,-0.116264,0.200805,0.962293,11.1891,6.5136
10.680000,0.235186,-0.130483,-0.082159,-0.119544,0.186805,0.971560,11.3138,6.4514
10.690000,0.229377,-0.129824,-0.081598,-0.115991,0.210292,0.959408,11.4366,6.3888
10.700000,0.213113,-0.122415,-0.092897,-0.092971,0.198984,0.978105,11.5577,6.3257
10.710000,0.219784,-0.133651,-0.079023,-0.088705,0.213386,0.966338,11.6769,6.2622
10.720000,0.221006,-0.137087,-0.082226,-0.106512,0.215641,0.959314,11.7943,6.1983
10.730000,0.216666,-0.134140,-0.088851,-0.096879,0.201027,0.952837,11.9099,6.1340
10.740000,0.211969,-0.141353,-0.082074,-0.116996,0.199038,0.983470,12.0235,6.0693
10.750000,0.207702,-0.141289,-0.080839,-0.103920,0.222632,0.976897,12.1353,6.0042
10.760000,0.194988,-0.141023,-0.075922,-0.095828,0.204948,0.965743,12.2451,5.9387
10.770000,0.200066,-0.133926,-0.091924,-0.105034,0.221046,0.956880,12.3530,5.8728
10.780000,0.198321,-0.142407,-0.077147,-0.109628,0.198482,0.973650,12.4589,5.8065
10.790000,0.189877,-0.129342,-0.073687,-0.115893,0.219701,0.980977,12.5629,5.7398
10.800000,0.191022,-0.128419,-0.067619,-0.105911,0.222058,0.994904,12.6649,5.6727
10.810000,0.189532,-0.141832,-0.084551,-0.113237,0.226455,0.969546,12.7649,5.6052
10.820000,0.178560,-0.142126,-0.080775,-0.090330,0.221305,0.974667,12.8629,5.5374
10.830000,0.167598,-0.131013,-0.070128,-0.084605,0.202595,0.979000,12.9589,5.4692
10.840000,0.164897,-0.138540,-0.069761,-0.083403,0.232108,0.988366,13.0528,5.4006
10.850000,0.169146,-0.145435,-0.077770,-0.092728,0.234813,0.958958,13.1446,5.3317
10.860000,0.168625,-0.142220,-0.076990,-0.101057,0.223255,0.972392,13.2344,5.2624
10.870000,0.159779,-0.139013,-0.082313,-0.105205,0.219109,0.980189,13.3220,5.1928
10.880000,0.156237,-0.143275,-0.070864,-0.082729,0.225612,0.954587,13.4076,5.1228
10.890000,0.151296,-0.151769,-0.073731,-0.095734,0.235262,0.970589,13.4911,5.0525
10.900000,0.147401,-0.141605,-0.058788,-0.105290,0.258055,0.958674,13.5724,4.9819
10.910000,0.138559,-0.150225,-0.068884,-0.083448,0.228951,0.962384,13.6516,4.9109
10.920000,0.137621,-0.143089,-0.065865,-0.086919,0.229684,0.964206,13.7286,4.8395
10.930000,0.125948,-0.146935,-0.069816,-0.086812,0.232720,0.978971,13.8035,4.7679
10.940000,0.135099,-0.145330,-0.068811,-0.080435,0.252155,0.953862,13.8762,4.6959
10.950000,0.129401,-0.159276,-0.073029,-0.060578,0.227388,0.956330,13.9466,4.6237
10.960000,0.125189,-0.144125,-0.067132,-0.084785,0.258387,0.966594,14.0149,4.5511
10.970000,0.127243,-0.141043,-0.075060,-0.093029,0.247909,0.968853,14.0810,4.4782
10.980000,0.117691,-0.148226,-0.070264,-0.061192,0.213546,0.979525,14.1449,4.4050
10.990000,0.114766,-0.150749,-0.074259,-0.063205,0.233111,0.967731,14.2065,4.3316
11.000000,0.115093,-0.158920,-0.067433,-0.071136,0.250009,0.961837,14.2658,4.2578
11.010000,0.108252,-0.145973,-0.070150,-0.052121,0.235364,0.959548,14.3230,4.1837
11.020000,0.107239,-0.152758,-0.072973,-0.076127,0.262823,0.974127,14.3778,4.1094
11.030000,0.092481,-0.161538,-0.060474,-0.067907,0.244360,0.956975,14.4304,4.0348
11.040000,0.082624,-0.159264,-0.066086,-0.073996,0.265912,0.975110,14.4807,3.9599
11.050000,0.085884,-0.157767,-0.060796,-0.071481,0.276725,0.966762,14.5287,3.8848
11.060000,0.077866,-0.163795,-0.070590,-0.051984,0.248611,0.940681,14.5745,3.8094
11.070000,0.077398,-0.155492,-0.059735,-0.060794,0.250336,0.968606,14.6179,3.7338
11.080000,0.087466,-0.149184,-0.069971,-0.056957,0.263870,0.988773,14.6590,3.6579
11.090000,0.073590,-0.156521,-0.064161,-0.067245,0.254735,0.957338,14.6978,3.5817
11.100000,0.068072,-0.162602,-0.061422,-0.053156,0.237353,0.972778,14.7343,3.5053
11.110000,0.060942,-0.148656,-0.060319,-0.048937,0.260368,0.954802,14.7685,3.4287
11.120000,0.049139,-0.155432,-0.071411,-0.056570,0.240131,0.972980,14.8003,3.3519
11.130000,0.057875,-0.162885,-0.069584,-0.052886,0.264382,0.967411,14.8298,3.2748
11.140000,0.047590,-0.156044,-0.065614,-0.061124,0.241920,0.965478,14.8569,3.1975
11.150000,0.042722,-0.157848,-0.074279,-0.046065,0.250827,0.965821,14.8817,3.1200
11.160000,0.050067,-0.149782,-0.060635,-0.063285,0.255959,0.967996,14.9042,3.0423
11.170000,0.039657,-0.157178,-0.059586,-0.045132,0.269387,0.973201,14.9243,2.9644
11.180000,0.030575,-0.159794,-0.063501,-0.046226,0.252597,0.964855,14.9420,2.8863
11.190000,0.028124,-0.161179,-0.061132,-0.039891,0.275514,0.975185,14.9574,2.8080
11.200000,0.023551,-0.152446,-0.070113,-0.043465,0.252436,0.959455,14.9704,2.7295
11.210000,0.031145,-0.161187,-0.061504,-0.040343,0.257969,0.951368,14.9811,2.6508
11.220000,0.018604,-0.161068,-0.063044,-0.045107,0.262941,0.969109,14.9893,2.5720
11.230000,0.005093,-0.158516,-0.053483,-0.062574,0.249232,0.958134,14.9953,2.4930
11.240000,-0.001523,-0.169013,-0.066896,-0.030627,0.254896,0.955746,14.9988,2.4138
11.250000,0.003287,-0.157654,-0.059477,-0.040308,0.285020,0.967770,15.0000,2.3345
11.260000,0.002014,-0.162976,-0.066023,-0.050991,0.245699,0.970690,14.9988,2.2550
11.270000,-0.003622,-0.163688,-0.063290,-0.027365,0.256480,0.965593,14.9953,2.1753
11.280000,-0.007263,-0.158251,-0.065144,-0.061201,0.238961,0.968860,14.9893,2.0955
11.290000,-0.015869,-0.162635,-0.069784,-0.043177,0.259533,0.965809,14.9811,2.0156
11.300000,-0.022652,-0.166875,-0.051407,-0.036272,0.257081,0.952092,14.9704,1.9355
11.310000,-0.025433,-0.162653,-0.066645,-0.031470,0.246403,0.958168,14.9574,1.8553
11.320000,-0.029784,-0.169720,-0.068644,-0.029772,0.247412,0.963871,14.9420,1.7750
11.330000,-0.030782,-0.159903,-0.056558,-0.036048,0.245907,0.967793,14.9243,1.6945
11.340000,-0.030030,-0.163418,-0.060828,-0.030106,0.255555,0.972322,14.9042,1.6140
11.350000,-0.040579,-0.158789,-0.058308,-0.005255,0.249519,0.977613,14.8817,1.5333
11.360000,-0.038787,-0.168030,-0.057441,-0.019232,0.250233,0.941648,14.8569,1.4525
11.370000,-0.043308,-0.168492,-0.061033,-0.041684,0.261809,0.948055,14.8298,1.3717
11.380000,-0.054201,-0.164916,-0.060113,-0.037356,0.259980,0.971414,14.8003,1.2907
11.390000,-0.057298,-0.163586,-0.073759,-0.005059,0.252589,0.973218,14.7685,1.2097
11.400000,-0.058777,-0.161945,-0.056473,-0.026091,0.264479,0.982680,14.7343,1.1286
11.410000,-0.062886,-0.163056,-0.054961,-0.014146,0.249929,0.963701,14.6978,1.0474
11.420000,-0.067454,-0.158497,-0.062306,-0.008961,0.272655,0.973238,14.6590,0.9661
11.430000,-0.072571,-0.159486,-0.061946,-0.026637,0.244755,0.953820,14.6179,0.8848
11.440000,-0.071616,-0.164731,-0.068942,-0.008913,0.255241,0.970763,14.5745,0.8034
11.450000,-0.087281,-0.167934,-0.050843,-0.018647,0.255403,0.969175,14.5287,0.7219
11.460000,-0.091643,-0.169706,-0.057146,-0.014279,0.247215,0.978589,14.4807,0.6404
11.470000,-0.096955,-0.162613,-0.053745,-0.001323,0.246432,0.973098,14.4304,0.5589
11.480000,-0.089829,-0.166655,-0.066976,0.000314,0.248842,0.986838,14.3778,0.4773
